PK,지역,날짜,"일일
확진자","누적
확진자","일일
사망자","누적
사망자","일일
완치자","누적
완치자",사망률,완치율,인구수,발생률,데이터,,
5372,전남,2020-02-22,0,1,0,0,0,0,0,0,1854618,0.1,COVID-2774_pandemic_data,,
5373,전남,2020-02-22,1,2,0,0,0,0,0,0,1854618,0.1,COVID-2775_pandemic_data,,
5374,전남,2020-02-23,0,2,0,0,0,0,0,0,1854618,0.1,COVID-2776_pandemic_data,,
5375,전남,2020-02-23,0,2,0,0,0,0,0,0,1854618,0.1,COVID-2777_pandemic_data,,
5376,전남,2020-02-24,0,2,0,0,0,0,0,0,1854618,0.1,COVID-2778_pandemic_data,,
5377,전남,2020-02-24,0,2,0,0,0,0,0,0,1854618,0.1,COVID-2779_pandemic_data,,
5378,전남,2020-02-25,0,2,0,0,0,0,0,0,1854618,0.1,COVID-2780_pandemic_data,,
5379,전남,2020-02-25,0,2,0,0,0,0,0,0,1854618,0.1,COVID-2781_pandemic_data,,
5380,전남,2020-02-26,0,2,0,0,0,0,0,0,1854618,0.1,COVID-2782_pandemic_data,,
5381,전남,2020-02-26,0,2,0,0,0,0,0,0,1854618,0.1,COVID-2783_pandemic_data,,
5382,전남,2020-02-27,0,2,0,0,0,0,0,0,1854618,0.1,COVID-2784_pandemic_data,,
5383,전남,2020-02-27,0,2,0,0,0,0,0,0,1854618,0.1,COVID-2785_pandemic_data,,
5384,전남,2020-02-28,0,2,0,0,0,0,0,0,1854618,0.1,COVID-2786_pandemic_data,,
5385,전남,2020-02-28,0,2,0,0,0,0,0,0,1854618,0.1,COVID-2787_pandemic_data,,
5386,전남,2020-02-29,2,4,0,0,0,0,0,0,1854618,0.2,COVID-2788_pandemic_data,,
5387,전남,2020-02-29,0,4,0,0,0,0,0,0,1854618,0.2,COVID-2789_pandemic_data,,
5388,전남,2020-03-01,0,4,0,0,0,0,0,0,1854618,0.2,COVID-2790_pandemic_data,,
5389,전남,2020-03-01,0,4,0,0,0,0,0,0,1854618,0.2,COVID-2791_pandemic_data,,
5390,전남,2020-03-01,2,6,0,0,0,0,0,0,1854618,0.3,COVID-2792_pandemic_data,,
5391,전남,2020-03-02,0,6,0,0,0,0,0,0,1854618,0.3,COVID-2793_pandemic_data,,
5392,전남,2020-03-03,0,6,0,0,0,0,0,0,1854618,0.3,COVID-2794_pandemic_data,,
5393,전남,2020-03-04,0,6,0,0,0,0,0,0,1854618,0.3,COVID-2795_pandemic_data,,
5394,전남,2020-03-05,0,6,0,0,0,0,0,0,1854618,0.3,COVID-2796_pandemic_data,,
5395,전남,2020-03-06,0,6,0,0,0,0,0,0,1854618,0.3,COVID-2797_pandemic_data,,
5396,전남,2020-03-07,0,6,0,0,0,0,0,0,1854618,0.3,COVID-2798_pandemic_data,,
5397,전남,2020-03-08,0,6,0,0,0,0,0,0,1854618,0.3,COVID-2799_pandemic_data,,
5398,전남,2020-03-09,0,6,0,0,0,0,0,0,1854618,0.3,COVID-2800_pandemic_data,,
5399,전남,2020-03-10,0,6,0,0,0,0,0,0,1854618,0.3,COVID-2801_pandemic_data,,
5400,전남,2020-03-11,0,6,0,0,0,0,0,0,1854618,0.3,COVID-2802_pandemic_data,,
5401,전남,2020-03-12,0,6,0,0,0,0,0,0,1854618,0.3,COVID-2803_pandemic_data,,
5402,전남,2020-03-13,0,6,0,0,0,0,0,0,1854618,0.3,COVID-2804_pandemic_data,,
5403,전남,2020-03-14,0,6,0,0,0,0,0,0,1854618,0.3,COVID-2805_pandemic_data,,
5404,전남,2020-03-15,0,6,0,0,0,0,0,0,1854618,0.3,COVID-2806_pandemic_data,,
5405,전남,2020-03-16,0,6,0,0,0,0,0,0,1854618,0.3,COVID-2807_pandemic_data,,
5406,전남,2020-03-17,1,7,0,0,0,0,0,0,1854618,0.4,COVID-2808_pandemic_data,,
5407,전남,2020-03-18,0,7,0,0,0,0,0,0,1854618,0.4,COVID-2809_pandemic_data,,
5408,전남,2020-03-19,0,7,0,0,0,0,0,0,1854618,0.4,COVID-2810_pandemic_data,,
5409,전남,2020-03-20,0,7,0,0,0,0,0,0,1854618,0.4,COVID-2811_pandemic_data,,
5410,전남,2020-03-21,1,8,0,0,0,0,0,0,1854618,0.4,COVID-2812_pandemic_data,,
5411,전남,2020-03-22,0,8,0,0,0,0,0,0,1854618,0.4,COVID-2813_pandemic_data,,
5412,전남,2020-03-23,0,8,0,0,0,0,0,0,1854618,0.4,COVID-2814_pandemic_data,,
5413,전남,2020-03-24,2,10,0,0,0,0,0,0,1854618,0.5,COVID-2815_pandemic_data,,
5414,전남,2020-03-25,0,10,0,0,0,0,0,0,1854618,0.5,COVID-2816_pandemic_data,,
5415,전남,2020-03-26,0,10,0,0,0,0,0,0,1854618,0.5,COVID-2817_pandemic_data,,
5416,전남,2020-03-27,0,10,0,0,0,0,0,0,1854618,0.5,COVID-2818_pandemic_data,,
5417,전남,2020-03-28,1,11,0,0,0,0,0,0,1854618,0.6,COVID-2819_pandemic_data,,
5418,전남,2020-03-29,0,11,0,0,0,0,0,0,1854618,0.6,COVID-2820_pandemic_data,,
5419,전남,2020-03-30,0,11,0,0,0,0,0,0,1854618,0.6,COVID-2821_pandemic_data,,
5420,전남,2020-03-31,3,14,0,0,0,0,0,0,1854618,0.8,COVID-2822_pandemic_data,,
5421,전남,2020-04-01,2,16,0,0,0,0,0,0,1854618,0.9,COVID-2823_pandemic_data,,
5422,전남,2020-04-02,1,17,0,0,0,0,0,0,1854618,0.9,COVID-2824_pandemic_data,,
5423,전남,2020-04-03,0,17,0,0,0,0,0,0,1854618,0.9,COVID-2825_pandemic_data,,
5424,전남,2020-04-04,0,17,0,0,0,0,0,0,1854618,0.9,COVID-2826_pandemic_data,,
5425,전남,2020-04-05,0,17,0,0,0,0,0,0,1854618,0.9,COVID-2827_pandemic_data,,
5426,전남,2020-04-06,0,17,0,0,0,0,0,0,1854618,0.9,COVID-2828_pandemic_data,,
5427,전남,2020-04-07,0,17,0,0,0,0,0,0,1854618,0.9,COVID-2829_pandemic_data,,
5428,전남,2020-04-08,0,17,0,0,0,0,0,0,1854618,0.9,COVID-2830_pandemic_data,,
5429,전남,2020-04-09,0,17,0,0,0,0,0,0,1854618,0.9,COVID-2831_pandemic_data,,
5430,전남,2020-04-10,0,17,0,0,0,0,0,0,1854618,0.9,COVID-2832_pandemic_data,,
5431,전남,2020-04-11,0,17,0,0,0,0,0,0,1854618,0.9,COVID-2833_pandemic_data,,
5432,전남,2020-04-12,0,17,0,0,0,0,0,0,1854618,0.9,COVID-2834_pandemic_data,,
5433,전남,2020-04-13,0,17,0,0,0,0,0,0,1854618,0.9,COVID-2835_pandemic_data,,
5434,전남,2020-04-14,0,17,0,0,0,0,0,0,1854618,0.9,COVID-2836_pandemic_data,,
5435,전남,2020-04-15,0,17,0,0,0,0,0,0,1854618,0.9,COVID-2837_pandemic_data,,
5436,전남,2020-04-16,0,17,0,0,0,0,0,0,1854618,0.9,COVID-2838_pandemic_data,,
5437,전남,2020-04-17,0,17,0,0,0,0,0,0,1854618,0.9,COVID-2839_pandemic_data,,
5438,전남,2020-04-18,0,17,0,0,0,0,0,0,1854618,0.9,COVID-2840_pandemic_data,,
5439,전남,2020-04-19,0,17,0,0,0,0,0,0,1854618,0.9,COVID-2841_pandemic_data,,
5440,전남,2020-04-20,0,17,0,0,0,0,0,0,1854618,0.9,COVID-2842_pandemic_data,,
5441,전남,2020-04-21,0,17,0,0,0,0,0,0,1854618,0.9,COVID-2843_pandemic_data,,
5442,전남,2020-04-22,0,17,0,0,0,0,0,0,1854618,0.9,COVID-2844_pandemic_data,,
5443,전남,2020-04-23,0,17,0,0,0,0,0,0,1854618,0.9,COVID-2845_pandemic_data,,
5444,전남,2020-04-24,0,17,0,0,0,0,0,0,1854618,0.9,COVID-2846_pandemic_data,,
5445,전남,2020-04-25,0,17,0,0,0,0,0,0,1854618,0.9,COVID-2847_pandemic_data,,
5446,전남,2020-04-26,0,17,0,0,0,0,0,0,1854618,0.9,COVID-2848_pandemic_data,,
5447,전남,2020-04-27,0,17,0,0,0,0,0,0,1854618,0.9,COVID-2849_pandemic_data,,
5448,전남,2020-04-28,0,17,0,0,0,0,0,0,1854618,0.9,COVID-2850_pandemic_data,,
5449,전남,2020-04-29,0,17,0,0,0,0,0,0,1854618,0.9,COVID-2851_pandemic_data,,
5450,전남,2020-04-30,0,17,0,0,0,0,0,0,1854618,0.9,COVID-2852_pandemic_data,,
5451,전남,2020-05-01,0,17,0,0,0,0,0,0,1854618,0.9,COVID-2853_pandemic_data,,
5452,전남,2020-05-02,0,17,0,0,0,0,0,0,1854618,0.9,COVID-2854_pandemic_data,,
5453,전남,2020-05-03,1,18,0,0,0,0,0,0,1854618,1,COVID-2855_pandemic_data,,
5454,전남,2020-05-04,0,18,0,0,0,0,0,0,1854618,1,COVID-2856_pandemic_data,,
5455,전남,2020-05-05,0,18,0,0,0,0,0,0,1854618,1,COVID-2857_pandemic_data,,
5456,전남,2020-05-06,0,18,0,0,0,0,0,0,1854618,1,COVID-2858_pandemic_data,,
5457,전남,2020-05-07,0,18,0,0,0,0,0,0,1854618,1,COVID-2859_pandemic_data,,
5458,전남,2020-05-08,0,18,0,0,0,0,0,0,1854618,1,COVID-2860_pandemic_data,,
5459,전남,2020-05-09,0,18,0,0,0,0,0,0,1854618,1,COVID-2861_pandemic_data,,
5460,전남,2020-05-10,0,18,0,0,0,0,0,0,1854618,1,COVID-2862_pandemic_data,,
5461,전남,2020-05-11,0,18,0,0,0,0,0,0,1854618,1,COVID-2863_pandemic_data,,
5462,전남,2020-05-12,0,18,0,0,0,0,0,0,1854618,1,COVID-2864_pandemic_data,,
5463,전남,2020-05-13,1,19,0,0,0,0,0,0,1854618,1,COVID-2865_pandemic_data,,
5464,전남,2020-05-14,1,20,0,0,0,0,0,0,1854618,1.1,COVID-2866_pandemic_data,,
5465,전남,2020-05-15,0,20,0,0,0,0,0,0,1854618,1.1,COVID-2867_pandemic_data,,
5466,전남,2020-05-16,0,20,0,0,0,0,0,0,1854618,1.1,COVID-2868_pandemic_data,,
5467,전남,2020-05-17,0,20,0,0,0,0,0,0,1854618,1.1,COVID-2869_pandemic_data,,
5468,전남,2020-05-18,0,20,0,0,0,0,0,0,1854618,1.1,COVID-2870_pandemic_data,,
5469,전남,2020-05-19,0,20,0,0,0,0,0,0,1854618,1.1,COVID-2871_pandemic_data,,
5470,전남,2020-05-20,0,20,0,0,0,0,0,0,1854618,1.1,COVID-2872_pandemic_data,,
5471,전남,2020-05-21,0,20,0,0,0,0,0,0,1854618,1.1,COVID-2873_pandemic_data,,
5472,전남,2020-05-22,0,20,0,0,0,0,0,0,1854618,1.1,COVID-2874_pandemic_data,,
5473,전남,2020-05-23,0,20,0,0,0,0,0,0,1854618,1.1,COVID-2875_pandemic_data,,
5474,전남,2020-05-24,0,20,0,0,0,0,0,0,1854618,1.1,COVID-2876_pandemic_data,,
5475,전남,2020-05-25,0,20,0,0,0,0,0,0,1854618,1.1,COVID-2877_pandemic_data,,
5476,전남,2020-05-26,0,20,0,0,0,0,0,0,1854618,1.1,COVID-2878_pandemic_data,,
5477,전남,2020-05-27,0,20,0,0,0,0,0,0,1854618,1.1,COVID-2879_pandemic_data,,
5478,전남,2020-05-28,0,20,0,0,0,0,0,0,1854618,1.1,COVID-2880_pandemic_data,,
5479,전남,2020-05-29,1,21,0,0,0,0,0,0,1854618,1.1,COVID-2881_pandemic_data,,
5480,전남,2020-05-30,1,22,0,0,0,0,0,0,1854618,1.2,COVID-2882_pandemic_data,,
5481,전남,2020-05-31,1,23,0,0,0,0,0,0,1854618,1.2,COVID-2883_pandemic_data,,
5482,전남,2020-06-01,0,23,0,0,0,0,0,0,1854618,1.2,COVID-2884_pandemic_data,,
5483,전남,2020-06-02,0,23,0,0,0,0,0,0,1854618,1.2,COVID-2885_pandemic_data,,
5484,전남,2020-06-03,0,23,0,0,0,0,0,0,1854618,1.2,COVID-2886_pandemic_data,,
5485,전남,2020-06-04,0,23,0,0,0,0,0,0,1854618,1.2,COVID-2887_pandemic_data,,
5486,전남,2020-06-05,0,23,0,0,0,0,0,0,1854618,1.2,COVID-2888_pandemic_data,,
5487,전남,2020-06-06,0,23,0,0,0,0,0,0,1854618,1.2,COVID-2889_pandemic_data,,
5488,전남,2020-06-07,0,23,0,0,0,0,0,0,1854618,1.2,COVID-2890_pandemic_data,,
5489,전남,2020-06-08,0,23,0,0,0,0,0,0,1854618,1.2,COVID-2891_pandemic_data,,
5490,전남,2020-06-09,0,23,0,0,0,0,0,0,1854618,1.2,COVID-2892_pandemic_data,,
5491,전남,2020-06-10,0,23,0,0,0,0,0,0,1854618,1.2,COVID-2893_pandemic_data,,
5492,전남,2020-06-11,0,23,0,0,0,0,0,0,1854618,1.2,COVID-2894_pandemic_data,,
5493,전남,2020-06-12,0,23,0,0,0,0,0,0,1854618,1.2,COVID-2895_pandemic_data,,
5494,전남,2020-06-13,0,23,0,0,0,0,0,0,1854618,1.2,COVID-2896_pandemic_data,,
5495,전남,2020-06-14,0,23,0,0,0,0,0,0,1854618,1.2,COVID-2897_pandemic_data,,
5496,전남,2020-06-15,0,23,0,0,0,0,0,0,1854618,1.2,COVID-2898_pandemic_data,,
5497,전남,2020-06-16,0,23,0,0,0,0,0,0,1854618,1.2,COVID-2899_pandemic_data,,
5498,전남,2020-06-17,0,23,0,0,0,0,0,0,1854618,1.2,COVID-2900_pandemic_data,,
5499,전남,2020-06-18,0,23,0,0,0,0,0,0,1854618,1.2,COVID-2901_pandemic_data,,
5500,전남,2020-06-19,0,23,0,0,0,0,0,0,1854618,1.2,COVID-2902_pandemic_data,,
5501,전남,2020-06-20,0,23,0,0,0,0,0,0,1854618,1.2,COVID-2903_pandemic_data,,
5502,전남,2020-06-21,0,23,0,0,0,0,0,0,1854618,1.2,COVID-2904_pandemic_data,,
5503,전남,2020-06-22,0,23,0,0,0,0,0,0,1854618,1.2,COVID-2905_pandemic_data,,
5504,전남,2020-06-23,0,23,0,0,0,0,0,0,1854618,1.2,COVID-2906_pandemic_data,,
5505,전남,2020-06-24,0,23,0,0,0,0,0,0,1854618,1.2,COVID-2907_pandemic_data,,
5506,전남,2020-06-25,0,23,0,0,0,0,0,0,1854618,1.2,COVID-2908_pandemic_data,,
5507,전남,2020-06-26,0,23,0,0,0,0,0,0,1854618,1.2,COVID-2909_pandemic_data,,
5508,전남,2020-06-27,3,26,0,0,0,0,0,0,1854618,1.4,COVID-2910_pandemic_data,,
5509,전남,2020-06-28,1,27,0,0,0,0,0,0,1854618,1.5,COVID-2911_pandemic_data,,
5510,전남,2020-06-29,0,27,0,0,0,0,0,0,1854618,1.5,COVID-2912_pandemic_data,,
5511,전남,2020-06-30,1,28,0,0,0,0,0,0,1854618,1.5,COVID-2913_pandemic_data,,
5512,전남,2020-07-01,0,28,0,0,0,0,0,0,1854618,1.5,COVID-2914_pandemic_data,,
5513,전남,2020-07-02,0,28,0,0,0,0,0,0,1854618,1.5,COVID-2915_pandemic_data,,
5514,전남,2020-07-03,0,28,0,0,0,0,0,0,1854618,1.5,COVID-2916_pandemic_data,,
5515,전남,2020-07-04,0,28,0,0,0,0,0,0,1854618,1.5,COVID-2917_pandemic_data,,
5516,전남,2020-07-05,2,30,0,0,0,0,0,0,1854618,1.6,COVID-2918_pandemic_data,,
5517,전남,2020-07-06,0,30,0,0,0,0,0,0,1854618,1.6,COVID-2919_pandemic_data,,
5518,전남,2020-07-07,1,31,0,0,0,0,0,0,1854618,1.7,COVID-2920_pandemic_data,,
5519,전남,2020-07-08,1,32,0,0,0,0,0,0,1854618,1.7,COVID-2921_pandemic_data,,
5520,전남,2020-07-09,3,35,0,0,0,0,0,0,1854618,1.9,COVID-2922_pandemic_data,,
5521,전남,2020-07-10,0,35,0,0,0,0,0,0,1854618,1.9,COVID-2923_pandemic_data,,
5522,전남,2020-07-11,0,35,0,0,0,0,0,0,1854618,1.9,COVID-2924_pandemic_data,,
5523,전남,2020-07-12,0,35,0,0,0,0,0,0,1854618,1.9,COVID-2925_pandemic_data,,
5524,전남,2020-07-13,0,35,0,0,0,0,0,0,1854618,1.9,COVID-2926_pandemic_data,,
5525,전남,2020-07-14,0,35,0,0,0,0,0,0,1854618,1.9,COVID-2927_pandemic_data,,
5526,전남,2020-07-15,0,35,0,0,0,0,0,0,1854618,1.9,COVID-2928_pandemic_data,,
5527,전남,2020-07-16,0,35,0,0,0,0,0,0,1854618,1.9,COVID-2929_pandemic_data,,
5528,전남,2020-07-17,1,36,0,0,0,0,0,0,1854618,1.9,COVID-2930_pandemic_data,,
5529,제주,2020-01-20,0,0,0,0,0,0,0,0,671316,0,COVID-2931_pandemic_data,,
5530,제주,2020-01-24,0,0,0,0,0,0,0,0,671316,0,COVID-2932_pandemic_data,,
5531,제주,2020-01-26,0,0,0,0,0,0,0,0,671316,0,COVID-2933_pandemic_data,,
5532,제주,2020-01-27,0,0,0,0,0,0,0,0,671316,0,COVID-2934_pandemic_data,,
5533,제주,2020-01-30,0,0,0,0,0,0,0,0,671316,0,COVID-2935_pandemic_data,,
5534,제주,2020-01-30,0,0,0,0,0,0,0,0,671316,0,COVID-2936_pandemic_data,,
5535,제주,2020-01-31,0,0,0,0,0,0,0,0,671316,0,COVID-2937_pandemic_data,,
5536,제주,2020-02-01,0,0,0,0,0,0,0,0,671316,0,COVID-2938_pandemic_data,,
5537,제주,2020-02-02,0,0,0,0,0,0,0,0,671316,0,COVID-2939_pandemic_data,,
5538,제주,2020-02-04,0,0,0,0,0,0,0,0,671316,0,COVID-2940_pandemic_data,,
5539,제주,2020-02-05,0,0,0,0,0,0,0,0,671316,0,COVID-2941_pandemic_data,,
5540,제주,2020-02-06,0,0,0,0,0,0,0,0,671316,0,COVID-2942_pandemic_data,,
5541,제주,2020-02-07,0,0,0,0,0,0,0,0,671316,0,COVID-2943_pandemic_data,,
5542,제주,2020-02-09,0,0,0,0,0,0,0,0,671316,0,COVID-2944_pandemic_data,,
5543,제주,2020-02-09,0,0,0,0,0,0,0,0,671316,0,COVID-2945_pandemic_data,,
5544,제주,2020-02-11,0,0,0,0,0,0,0,0,671316,0,COVID-2946_pandemic_data,,
5545,제주,2020-02-16,0,0,0,0,0,0,0,0,671316,0,COVID-2947_pandemic_data,,
5546,제주,2020-02-17,0,0,0,0,0,0,0,0,671316,0,COVID-2948_pandemic_data,,
5547,제주,2020-02-18,0,0,0,0,0,0,0,0,671316,0,COVID-2949_pandemic_data,,
5548,제주,2020-02-19,0,0,0,0,0,0,0,0,671316,0,COVID-2950_pandemic_data,,
5549,제주,2020-02-19,0,0,0,0,0,0,0,0,671316,0,COVID-2951_pandemic_data,,
5550,제주,2020-02-20,0,0,0,0,0,0,0,0,671316,0,COVID-2952_pandemic_data,,
5551,제주,2020-02-20,0,0,0,0,0,0,0,0,671316,0,COVID-2953_pandemic_data,,
5552,제주,2020-02-21,1,1,0,0,0,0,0,0,671316,0.1,COVID-2954_pandemic_data,,
5553,제주,2020-02-21,0,1,0,0,0,0,0,0,671316,0.1,COVID-2955_pandemic_data,,
5554,제주,2020-02-22,1,2,0,0,0,0,0,0,671316,0.3,COVID-2956_pandemic_data,,
5555,제주,2020-02-22,0,2,0,0,0,0,0,0,671316,0.3,COVID-2957_pandemic_data,,
5556,제주,2020-02-23,1,3,0,0,0,0,0,0,671316,0.4,COVID-2958_pandemic_data,,
5557,제주,2020-02-23,0,3,0,0,0,0,0,0,671316,0.4,COVID-2959_pandemic_data,,
5558,제주,2020-02-24,0,3,0,0,0,0,0,0,671316,0.4,COVID-2960_pandemic_data,,
5559,제주,2020-02-24,0,3,0,0,0,0,0,0,671316,0.4,COVID-2961_pandemic_data,,
5560,제주,2020-02-25,0,3,0,0,0,0,0,0,671316,0.4,COVID-2962_pandemic_data,,
5561,제주,2020-02-25,0,3,0,0,0,0,0,0,671316,0.4,COVID-2963_pandemic_data,,
5562,제주,2020-02-26,0,3,0,0,0,0,0,0,671316,0.4,COVID-2964_pandemic_data,,
5563,제주,2020-02-26,0,3,0,0,0,0,0,0,671316,0.4,COVID-2965_pandemic_data,,
5564,제주,2020-02-27,0,3,0,0,0,0,0,0,671316,0.4,COVID-2966_pandemic_data,,
5565,제주,2020-02-27,0,3,0,0,0,0,0,0,671316,0.4,COVID-2967_pandemic_data,,
5566,제주,2020-02-28,0,3,0,0,0,0,0,0,671316,0.4,COVID-2968_pandemic_data,,
5567,제주,2020-02-28,0,3,0,0,0,0,0,0,671316,0.4,COVID-2969_pandemic_data,,
5568,제주,2020-02-29,0,3,0,0,0,0,0,0,671316,0.4,COVID-2970_pandemic_data,,
5569,제주,2020-02-29,0,3,0,0,0,0,0,0,671316,0.4,COVID-2971_pandemic_data,,
5570,제주,2020-03-01,0,3,0,0,0,0,0,0,671316,0.4,COVID-2972_pandemic_data,,
5571,제주,2020-03-01,0,3,0,0,0,0,0,0,671316,0.4,COVID-2973_pandemic_data,,
5572,제주,2020-03-01,0,3,0,0,0,0,0,0,671316,0.4,COVID-2974_pandemic_data,,
5573,제주,2020-03-02,1,4,0,0,0,0,0,0,671316,0.6,COVID-2975_pandemic_data,,
5574,제주,2020-03-03,0,4,0,0,0,0,0,0,671316,0.6,COVID-2976_pandemic_data,,
5575,제주,2020-03-04,1,5,0,0,0,0,0,0,671316,0.7,COVID-2977_pandemic_data,,
5576,제주,2020-03-05,0,5,0,0,0,0,0,0,671316,0.7,COVID-2978_pandemic_data,,
5577,제주,2020-03-06,0,5,0,0,0,0,0,0,671316,0.7,COVID-2979_pandemic_data,,
5578,제주,2020-03-07,0,5,0,0,0,0,0,0,671316,0.7,COVID-2980_pandemic_data,,
5579,제주,2020-03-08,0,5,0,0,0,0,0,0,671316,0.7,COVID-2981_pandemic_data,,
5580,제주,2020-03-09,0,5,0,0,0,0,0,0,671316,0.7,COVID-2982_pandemic_data,,
5581,제주,2020-03-10,0,5,0,0,0,0,0,0,671316,0.7,COVID-2983_pandemic_data,,
5582,제주,2020-03-11,0,5,0,0,0,0,0,0,671316,0.7,COVID-2984_pandemic_data,,
5583,제주,2020-03-12,0,5,0,0,0,0,0,0,671316,0.7,COVID-2985_pandemic_data,,
5584,제주,2020-03-13,0,5,0,0,0,0,0,0,671316,0.7,COVID-2986_pandemic_data,,
5585,제주,2020-03-14,0,5,0,0,0,0,0,0,671316,0.7,COVID-2987_pandemic_data,,
5586,제주,2020-03-15,0,5,0,0,0,0,0,0,671316,0.7,COVID-2988_pandemic_data,,
5587,제주,2020-03-16,0,5,0,0,0,0,0,0,671316,0.7,COVID-2989_pandemic_data,,
5588,제주,2020-03-17,0,5,0,0,0,0,0,0,671316,0.7,COVID-2990_pandemic_data,,
5589,제주,2020-03-18,0,5,0,0,0,0,0,0,671316,0.7,COVID-2991_pandemic_data,,
5590,제주,2020-03-19,0,5,0,0,0,0,0,0,671316,0.7,COVID-2992_pandemic_data,,
5591,제주,2020-03-20,0,5,0,0,0,0,0,0,671316,0.7,COVID-2993_pandemic_data,,
5592,제주,2020-03-21,0,5,0,0,0,0,0,0,671316,0.7,COVID-2994_pandemic_data,,
5593,제주,2020-03-22,0,5,0,0,0,0,0,0,671316,0.7,COVID-2995_pandemic_data,,
5594,제주,2020-03-23,0,5,0,0,0,0,0,0,671316,0.7,COVID-2996_pandemic_data,,
5595,제주,2020-03-24,2,7,0,0,0,0,0,0,671316,1,COVID-2997_pandemic_data,,
5596,제주,2020-03-25,0,7,0,0,0,0,0,0,671316,1,COVID-2998_pandemic_data,,
5597,제주,2020-03-26,1,8,0,0,0,0,0,0,671316,1.2,COVID-2999_pandemic_data,,
5598,제주,2020-03-27,1,9,0,0,0,0,0,0,671316,1.3,COVID-3000_pandemic_data,,
5599,제주,2020-03-28,0,9,0,0,0,0,0,0,671316,1.3,COVID-3001_pandemic_data,,
5600,제주,2020-03-29,1,10,0,0,0,0,0,0,671316,1.5,COVID-3002_pandemic_data,,
5601,제주,2020-03-30,0,10,0,0,0,0,0,0,671316,1.5,COVID-3003_pandemic_data,,
5602,제주,2020-03-31,0,10,0,0,0,0,0,0,671316,1.5,COVID-3004_pandemic_data,,
5603,제주,2020-04-01,0,10,0,0,0,0,0,0,671316,1.5,COVID-3005_pandemic_data,,
5604,제주,2020-04-02,0,10,0,0,0,0,0,0,671316,1.5,COVID-3006_pandemic_data,,
5605,제주,2020-04-03,0,10,0,0,0,0,0,0,671316,1.5,COVID-3007_pandemic_data,,
5606,제주,2020-04-04,3,13,0,0,0,0,0,0,671316,1.9,COVID-3008_pandemic_data,,
5607,제주,2020-04-05,0,13,0,0,0,0,0,0,671316,1.9,COVID-3009_pandemic_data,,
5608,제주,2020-04-06,0,13,0,0,0,0,0,0,671316,1.9,COVID-3010_pandemic_data,,
5609,제주,2020-04-07,0,13,0,0,0,0,0,0,671316,1.9,COVID-3011_pandemic_data,,
5610,제주,2020-04-08,0,13,0,0,0,0,0,0,671316,1.9,COVID-3012_pandemic_data,,
5611,제주,2020-04-09,0,13,0,0,0,0,0,0,671316,1.9,COVID-3013_pandemic_data,,
5612,제주,2020-04-10,0,13,0,0,0,0,0,0,671316,1.9,COVID-3014_pandemic_data,,
5613,제주,2020-04-11,0,13,0,0,0,0,0,0,671316,1.9,COVID-3015_pandemic_data,,
5614,제주,2020-04-12,0,13,0,0,0,0,0,0,671316,1.9,COVID-3016_pandemic_data,,
5615,제주,2020-04-13,0,13,0,0,0,0,0,0,671316,1.9,COVID-3017_pandemic_data,,
5616,제주,2020-04-14,1,14,0,0,0,0,0,0,671316,2.1,COVID-3018_pandemic_data,,
5617,제주,2020-04-15,0,14,0,0,0,0,0,0,671316,2.1,COVID-3019_pandemic_data,,
5618,제주,2020-04-16,0,14,0,0,0,0,0,0,671316,2.1,COVID-3020_pandemic_data,,
5619,제주,2020-04-17,0,14,0,0,0,0,0,0,671316,2.1,COVID-3021_pandemic_data,,
5620,제주,2020-04-18,0,14,0,0,0,0,0,0,671316,2.1,COVID-3022_pandemic_data,,
5621,제주,2020-04-19,0,14,0,0,0,0,0,0,671316,2.1,COVID-3023_pandemic_data,,
5622,제주,2020-04-20,0,14,0,0,0,0,0,0,671316,2.1,COVID-3024_pandemic_data,,
5623,제주,2020-04-21,0,14,0,0,0,0,0,0,671316,2.1,COVID-3025_pandemic_data,,
5624,제주,2020-04-22,0,14,0,0,0,0,0,0,671316,2.1,COVID-3026_pandemic_data,,
5625,제주,2020-04-23,0,14,0,0,0,0,0,0,671316,2.1,COVID-3027_pandemic_data,,
5626,제주,2020-04-24,0,14,0,0,0,0,0,0,671316,2.1,COVID-3028_pandemic_data,,
5627,제주,2020-04-25,0,14,0,0,0,0,0,0,671316,2.1,COVID-3029_pandemic_data,,
5628,제주,2020-04-26,0,14,0,0,0,0,0,0,671316,2.1,COVID-3030_pandemic_data,,
5629,제주,2020-04-27,0,14,0,0,0,0,0,0,671316,2.1,COVID-3031_pandemic_data,,
5630,제주,2020-04-28,0,14,0,0,0,0,0,0,671316,2.1,COVID-3032_pandemic_data,,
5631,제주,2020-04-29,0,14,0,0,0,0,0,0,671316,2.1,COVID-3033_pandemic_data,,
5632,제주,2020-04-30,0,14,0,0,0,0,0,0,671316,2.1,COVID-3034_pandemic_data,,
5633,제주,2020-05-01,0,14,0,0,0,0,0,0,671316,2.1,COVID-3035_pandemic_data,,
5634,제주,2020-05-02,0,14,0,0,0,0,0,0,671316,2.1,COVID-3036_pandemic_data,,
5635,제주,2020-05-03,0,14,0,0,0,0,0,0,671316,2.1,COVID-3037_pandemic_data,,
5636,제주,2020-05-04,0,14,0,0,0,0,0,0,671316,2.1,COVID-3038_pandemic_data,,
5637,제주,2020-05-05,0,14,0,0,0,0,0,0,671316,2.1,COVID-3039_pandemic_data,,
