PK,국가코드,날짜,확진자,,사망자,,완치자,,사망률,완치율,인구수,발생률,사이트
,,,일일,누적,일일,누적,일일,누적,,,,,
22852,POL,2020-06-03,230,24395,18,1092,,,0.044763271,,37846605,644.576,ourworldindata.org
22853,POL,2020-06-04,0,24395,0,1092,,,0.044763271,,37846605,644.576,ourworldindata.org
22854,POL,2020-06-05,653,25048,25,1117,,,0.044594379,,37846605,661.83,ourworldindata.org
22855,POL,2020-06-06,371,25419,20,1137,,,0.04473032,,37846605,671.632,ourworldindata.org
22856,POL,2020-06-07,567,25986,16,1153,,,0.044370045,,37846605,686.614,ourworldindata.org
22857,POL,2020-06-08,575,26561,4,1157,,,0.043560107,,37846605,701.807,ourworldindata.org
22858,POL,2020-06-09,599,27160,9,1166,,,0.042930781,,37846605,717.634,ourworldindata.org
22859,POL,2020-06-10,400,27560,17,1183,,,0.042924528,,37846605,728.203,ourworldindata.org
22860,POL,2020-06-11,197,27757,23,1206,,,0.043448499,,37846605,733.408,ourworldindata.org
22861,POL,2020-06-12,444,28201,9,1215,,,0.043083579,,37846605,745.139,ourworldindata.org
22862,POL,2020-06-13,376,28577,7,1222,,,0.042761661,,37846605,755.074,ourworldindata.org
22863,POL,2020-06-14,440,29017,15,1237,,,0.042630182,,37846605,766.7,ourworldindata.org
22864,POL,2020-06-15,375,29392,10,1247,,,0.042426511,,37846605,776.609,ourworldindata.org
22865,POL,2020-06-16,396,29788,9,1256,,,0.04216463,,37846605,787.072,ourworldindata.org
22866,POL,2020-06-17,407,30195,16,1272,,,0.04212618,,37846605,797.826,ourworldindata.org
22867,POL,2020-06-18,506,30701,14,1286,,,0.041887886,,37846605,811.196,ourworldindata.org
22868,POL,2020-06-19,314,31015,30,1316,,,0.042431082,,37846605,819.492,ourworldindata.org
22869,POL,2020-06-20,301,31316,18,1334,,,0.042598033,,37846605,827.445,ourworldindata.org
22870,POL,2020-06-21,304,31620,12,1346,,,0.042567995,,37846605,835.478,ourworldindata.org
22871,POL,2020-06-22,311,31931,10,1356,,,0.042466569,,37846605,843.695,ourworldindata.org
22872,POL,2020-06-23,296,32227,3,1359,,,0.042169609,,37846605,851.516,ourworldindata.org
22873,POL,2020-06-24,300,32527,16,1375,,,0.042272574,,37846605,859.443,ourworldindata.org
22874,POL,2020-06-25,294,32821,21,1396,,,0.042533744,,37846605,867.211,ourworldindata.org
22875,POL,2020-06-26,298,33119,16,1412,,,0.042634138,,37846605,875.085,ourworldindata.org
22876,POL,2020-06-27,276,33395,17,1429,,,0.042790837,,37846605,882.378,ourworldindata.org
22877,POL,2020-06-28,319,33714,6,1435,,,0.04256392,,37846605,890.806,ourworldindata.org
22878,POL,2020-06-29,193,33907,3,1438,,,0.042410122,,37846605,895.906,ourworldindata.org
22879,POL,2020-06-30,247,34154,6,1444,,,0.042279089,,37846605,902.432,ourworldindata.org
22880,POL,2020-07-01,239,34393,19,1463,,,0.042537726,,37846605,908.747,ourworldindata.org
22881,POL,2020-07-02,382,34775,14,1477,,,0.042473041,,37846605,918.841,ourworldindata.org
22882,POL,2020-07-03,371,35146,15,1492,,,0.042451488,,37846605,928.643,ourworldindata.org
22883,POL,2020-07-04,259,35405,15,1507,,,0.04256461,,37846605,935.487,ourworldindata.org
22884,POL,2020-07-05,314,35719,5,1512,,,0.042330412,,37846605,943.783,ourworldindata.org
22885,POL,2020-07-06,231,35950,5,1517,,,0.042197497,,37846605,949.887,ourworldindata.org
22886,POL,2020-07-07,205,36155,4,1521,,,0.04206887,,37846605,955.304,ourworldindata.org
22887,POL,2020-07-08,257,36412,7,1528,,,0.041964188,,37846605,962.094,ourworldindata.org
22888,POL,2020-07-09,277,36689,14,1542,,,0.042028946,,37846605,969.413,ourworldindata.org
22889,POL,2020-07-10,262,36951,9,1551,,,0.041974507,,37846605,976.336,ourworldindata.org
22890,POL,2020-07-11,265,37216,11,1562,,,0.041971195,,37846605,983.338,ourworldindata.org
22891,POL,2020-07-12,305,37521,6,1568,,,0.041789931,,37846605,991.397,ourworldindata.org
22892,POL,2020-07-13,370,37891,3,1571,,,0.041461033,,37846605,1001.173,ourworldindata.org
22893,POL,2020-07-14,299,38190,5,1576,,,0.041267347,,37846605,1009.073,ourworldindata.org
22894,POL,2020-07-15,267,38457,12,1588,,,0.041292873,,37846605,1016.128,ourworldindata.org
22895,POL,2020-07-16,323,38780,6,1594,,,0.041103662,,37846605,1024.663,ourworldindata.org
22896,POL,2020-07-17,274,39054,11,1605,,,0.041096943,,37846605,1031.902,ourworldindata.org
22897,POL,2020-07-18,353,39407,7,1612,,,0.040906438,,37846605,1041.229,ourworldindata.org
22898,POL,2020-07-19,339,39746,6,1618,,,0.040708499,,37846605,1050.187,ourworldindata.org
22899,POL,2020-07-20,358,40104,6,1624,,,0.040494714,,37846605,1059.646,ourworldindata.org
22900,PRT,2020-03-01,,,,,,,0,,10196707,0,ourworldindata.org
22901,PRT,2020-03-02,,,,,,,0,,10196707,0,ourworldindata.org
22902,PRT,2020-03-03,2,2,0,0,,,0,,10196707,0.196,ourworldindata.org
22903,PRT,2020-03-04,2,4,0,0,,,0,,10196707,0.392,ourworldindata.org
22904,PRT,2020-03-05,1,5,0,0,,,0,,10196707,0.49,ourworldindata.org
22905,PRT,2020-03-06,4,9,0,0,,,0,,10196707,0.883,ourworldindata.org
22906,PRT,2020-03-07,4,13,0,0,,,0,,10196707,1.275,ourworldindata.org
22907,PRT,2020-03-08,8,21,0,0,,,0,,10196707,2.059,ourworldindata.org
22908,PRT,2020-03-09,9,30,0,0,,,0,,10196707,2.942,ourworldindata.org
22909,PRT,2020-03-10,9,39,0,0,,,0,,10196707,3.825,ourworldindata.org
22910,PRT,2020-03-11,2,41,0,0,,,0,,10196707,4.021,ourworldindata.org
22911,PRT,2020-03-12,18,59,0,0,,,0,,10196707,5.786,ourworldindata.org
22912,PRT,2020-03-13,19,78,0,0,,,0,,10196707,7.65,ourworldindata.org
22913,PRT,2020-03-14,34,112,0,0,,,0,,10196707,10.984,ourworldindata.org
22914,PRT,2020-03-15,57,169,0,0,,,0,,10196707,16.574,ourworldindata.org
22915,PRT,2020-03-16,76,245,0,0,,,0,,10196707,24.027,ourworldindata.org
22916,PRT,2020-03-17,86,331,0,0,,,0,,10196707,32.461,ourworldindata.org
22917,PRT,2020-03-18,117,448,1,1,,,0.002232143,,10196707,43.936,ourworldindata.org
22918,PRT,2020-03-19,194,642,1,2,,,0.003115265,,10196707,62.962,ourworldindata.org
22919,PRT,2020-03-20,143,785,1,3,,,0.003821656,,10196707,76.986,ourworldindata.org
22920,PRT,2020-03-21,235,1020,3,6,,,0.005882353,,10196707,100.032,ourworldindata.org
22921,PRT,2020-03-22,260,1280,6,12,,,0.009375,,10196707,125.531,ourworldindata.org
22922,PRT,2020-03-23,320,1600,2,14,,,0.00875,,10196707,156.913,ourworldindata.org
22923,PRT,2020-03-24,460,2060,9,23,,,0.011165049,,10196707,202.026,ourworldindata.org
22924,PRT,2020-03-25,302,2362,10,33,,,0.013971211,,10196707,231.643,ourworldindata.org
22925,PRT,2020-03-26,633,2995,10,43,,,0.014357262,,10196707,293.722,ourworldindata.org
22926,PRT,2020-03-27,549,3544,17,60,,,0.016930023,,10196707,347.563,ourworldindata.org
22927,PRT,2020-03-28,724,4268,16,76,,,0.017806935,,10196707,418.567,ourworldindata.org
22928,PRT,2020-03-29,902,5170,24,100,,,0.01934236,,10196707,507.026,ourworldindata.org
22929,PRT,2020-03-30,792,5962,19,119,,,0.019959745,,10196707,584.699,ourworldindata.org
22930,PRT,2020-03-31,446,6408,21,140,,,0.02184769,,10196707,628.438,ourworldindata.org
22931,PRT,2020-04-01,1035,7443,20,160,,,0.021496708,,10196707,729.942,ourworldindata.org
22932,PRT,2020-04-02,808,8251,27,187,,,0.02266392,,10196707,809.183,ourworldindata.org
22933,PRT,2020-04-03,783,9034,22,209,,,0.023134824,,10196707,885.972,ourworldindata.org
22934,PRT,2020-04-04,852,9886,37,246,,,0.024883674,,10196707,969.529,ourworldindata.org
22935,PRT,2020-04-05,638,10524,20,266,,,0.025275561,,10196707,1032.098,ourworldindata.org
22936,PRT,2020-04-06,754,11278,29,295,,,0.02615712,,10196707,1106.043,ourworldindata.org
22937,PRT,2020-04-07,452,11730,16,311,,,0.026513214,,10196707,1150.371,ourworldindata.org
22938,PRT,2020-04-08,712,12442,34,345,,,0.027728661,,10196707,1220.198,ourworldindata.org
22939,PRT,2020-04-09,699,13141,35,380,,,0.02891713,,10196707,1288.749,ourworldindata.org
22940,PRT,2020-04-10,815,13956,29,409,,,0.029306392,,10196707,1368.677,ourworldindata.org
22941,PRT,2020-04-11,1516,15472,26,435,,,0.028115305,,10196707,1517.353,ourworldindata.org
22942,PRT,2020-04-12,515,15987,35,470,,,0.029398887,,10196707,1567.859,ourworldindata.org
22943,PRT,2020-04-13,598,16585,34,504,,,0.030388906,,10196707,1626.505,ourworldindata.org
22944,PRT,2020-04-14,349,16934,31,535,,,0.031593244,,10196707,1660.732,ourworldindata.org
22945,PRT,2020-04-15,514,17448,32,567,,,0.032496561,,10196707,1711.141,ourworldindata.org
22946,PRT,2020-04-16,643,18091,32,599,,,0.033110386,,10196707,1774.2,ourworldindata.org
22947,PRT,2020-04-17,750,18841,30,629,,,0.03338464,,10196707,1847.753,ourworldindata.org
22948,PRT,2020-04-18,181,19022,28,657,,,0.034538955,,10196707,1865.504,ourworldindata.org
22949,PRT,2020-04-19,663,19685,30,687,,,0.03489967,,10196707,1930.525,ourworldindata.org
22950,PRT,2020-04-20,521,20206,27,714,,,0.035336039,,10196707,1981.62,ourworldindata.org
22951,PRT,2020-04-21,657,20863,21,735,,,0.035229833,,10196707,2046.053,ourworldindata.org
22952,PRT,2020-04-22,516,21379,27,762,,,0.035642453,,10196707,2096.657,ourworldindata.org
22953,PRT,2020-04-23,603,21982,23,785,,,0.035711036,,10196707,2155.794,ourworldindata.org
22954,PRT,2020-04-24,371,22353,35,820,,,0.036684114,,10196707,2192.178,ourworldindata.org
22955,PRT,2020-04-25,918,23271,60,880,,,0.037815307,,10196707,2282.207,ourworldindata.org
22956,PRT,2020-04-26,412,23683,23,903,,,0.038128615,,10196707,2322.613,ourworldindata.org
22957,PRT,2020-04-27,163,23846,25,928,,,0.03891638,,10196707,2338.598,ourworldindata.org
22958,PRT,2020-04-28,298,24144,20,948,,,0.039264414,,10196707,2367.823,ourworldindata.org
22959,PRT,2020-04-29,180,24324,25,973,,,0.040001644,,10196707,2385.476,ourworldindata.org
22960,PRT,2020-04-30,368,24692,16,989,,,0.040053459,,10196707,2421.566,ourworldindata.org
22961,PRT,2020-05-01,295,24987,18,1007,,,0.040300956,,10196707,2450.497,ourworldindata.org
22962,PRT,2020-05-02,364,25351,0,1007,,,0.039722299,,10196707,2486.195,ourworldindata.org
22963,PRT,2020-05-04,334,25524,40,1063,,,0.041647077,,10196707,2503.161,ourworldindata.org
22964,PRT,2020-05-05,0,25524,0,1063,,,0.041647077,,10196707,2503.161,ourworldindata.org
22965,PRT,2020-05-06,178,25702,11,1074,,,0.041786631,,10196707,2520.618,ourworldindata.org
22966,PRT,2020-05-07,480,26182,15,1089,,,0.041593461,,10196707,2567.692,ourworldindata.org
22967,PRT,2020-05-08,533,26715,16,1105,,,0.04136253,,10196707,2619.963,ourworldindata.org
22968,PRT,2020-05-09,553,27268,9,1114,,,0.040853748,,10196707,2674.197,ourworldindata.org
22969,PRT,2020-05-10,138,27406,12,1126,,,0.041085894,,10196707,2687.73,ourworldindata.org
22970,PRT,2020-05-11,175,27581,9,1135,,,0.041151517,,10196707,2704.893,ourworldindata.org
22971,PRT,2020-05-12,98,27679,9,1144,,,0.041330973,,10196707,2714.504,ourworldindata.org
22972,PRT,2020-05-13,234,27913,19,1163,,,0.041665174,,10196707,2737.452,ourworldindata.org
22973,PRT,2020-05-14,219,28132,12,1175,,,0.041767382,,10196707,2758.93,ourworldindata.org
22974,PRT,2020-05-15,187,28319,9,1184,,,0.041809386,,10196707,2777.269,ourworldindata.org
22975,PRT,2020-05-16,264,28583,6,1190,,,0.041633139,,10196707,2803.16,ourworldindata.org
22976,PRT,2020-05-17,227,28810,13,1203,,,0.041756335,,10196707,2825.422,ourworldindata.org
22977,PRT,2020-05-18,226,29036,15,1218,,,0.041947927,,10196707,2847.586,ourworldindata.org
22978,PRT,2020-05-19,173,29209,13,1231,,,0.042144544,,10196707,2864.552,ourworldindata.org
22979,PRT,2020-05-20,223,29432,16,1247,,,0.04236885,,10196707,2886.422,ourworldindata.org
22980,PRT,2020-05-21,228,29660,16,1263,,,0.042582603,,10196707,2908.782,ourworldindata.org
22981,PRT,2020-05-22,252,29912,14,1277,,,0.042691896,,10196707,2933.496,ourworldindata.org
22982,PRT,2020-05-23,288,30200,12,1289,,,0.042682119,,10196707,2961.74,ourworldindata.org
22983,PRT,2020-05-24,271,30471,13,1302,,,0.042729152,,10196707,2988.318,ourworldindata.org
22984,PRT,2020-05-25,152,30623,14,1316,,,0.042974235,,10196707,3003.224,ourworldindata.org
22985,PRT,2020-05-26,165,30788,14,1330,,,0.043198649,,10196707,3019.406,ourworldindata.org
22986,PRT,2020-05-27,219,31007,12,1342,,,0.04328055,,10196707,3040.884,ourworldindata.org
22987,PRT,2020-05-28,285,31292,14,1356,,,0.043333759,,10196707,3068.834,ourworldindata.org
22988,PRT,2020-05-29,304,31596,13,1369,,,0.043328269,,10196707,3098.647,ourworldindata.org
22989,PRT,2020-05-30,350,31946,14,1383,,,0.043291805,,10196707,3132.972,ourworldindata.org
22990,PRT,2020-05-31,257,32203,13,1396,,,0.043349998,,10196707,3158.176,ourworldindata.org
22991,PRT,2020-06-01,297,32500,14,1410,,,0.043384615,,10196707,3187.304,ourworldindata.org
22992,PRT,2020-06-02,200,32700,14,1424,,,0.043547401,,10196707,3206.918,ourworldindata.org
22993,PRT,2020-06-03,195,32895,12,1436,,,0.043654051,,10196707,3226.042,ourworldindata.org
22994,PRT,2020-06-04,366,33261,11,1447,,,0.043504405,,10196707,3261.935,ourworldindata.org
22995,PRT,2020-06-05,331,33592,8,1455,,,0.043313884,,10196707,3294.397,ourworldindata.org
22996,PRT,2020-06-06,377,33969,10,1465,,,0.043127557,,10196707,3331.37,ourworldindata.org
22997,PRT,2020-06-07,382,34351,9,1474,,,0.042909959,,10196707,3368.833,ourworldindata.org
22998,PRT,2020-06-08,142,34493,5,1479,,,0.042878265,,10196707,3382.759,ourworldindata.org
22999,PRT,2020-06-09,392,34885,6,1485,,,0.042568439,,10196707,3421.203,ourworldindata.org
23000,PRT,2020-06-10,421,35306,7,1492,,,0.042259106,,10196707,3462.49,ourworldindata.org
23001,PRT,2020-06-11,294,35600,3,1495,,,0.041994382,,10196707,3491.323,ourworldindata.org
23002,PRT,2020-06-12,310,35910,9,1504,,,0.041882484,,10196707,3521.725,ourworldindata.org
23003,PRT,2020-06-13,270,36180,1,1505,,,0.041597568,,10196707,3548.204,ourworldindata.org
23004,PRT,2020-06-14,283,36463,7,1512,,,0.041466692,,10196707,3575.958,ourworldindata.org
23005,PRT,2020-06-15,227,36690,5,1517,,,0.041346416,,10196707,3598.22,ourworldindata.org
23006,PRT,2020-06-16,346,37036,3,1520,,,0.041041149,,10196707,3632.153,ourworldindata.org
23007,PRT,2020-06-17,300,37336,2,1522,,,0.040764945,,10196707,3661.574,ourworldindata.org
23008,PRT,2020-06-18,336,37672,1,1523,,,0.040427904,,10196707,3694.526,ourworldindata.org
23009,PRT,2020-06-19,417,38089,1,1524,,,0.040011552,,10196707,3735.422,ourworldindata.org
23010,PRT,2020-06-20,375,38464,3,1527,,,0.039699459,,10196707,3772.198,ourworldindata.org
23011,PRT,2020-06-21,377,38841,1,1528,,,0.039339873,,10196707,3809.171,ourworldindata.org
23012,PRT,2020-06-22,292,39133,2,1530,,,0.039097437,,10196707,3837.808,ourworldindata.org
23013,PRT,2020-06-23,259,39392,4,1534,,,0.038941917,,10196707,3863.208,ourworldindata.org
23014,PRT,2020-06-24,345,39737,6,1540,,,0.038754813,,10196707,3897.042,ourworldindata.org
23015,PRT,2020-06-25,367,40104,3,1543,,,0.038474965,,10196707,3933.034,ourworldindata.org
23016,PRT,2020-06-26,311,40415,6,1549,,,0.038327354,,10196707,3963.535,ourworldindata.org
23017,PRT,2020-06-27,451,40866,6,1555,,,0.038051192,,10196707,4007.764,ourworldindata.org
23018,PRT,2020-06-28,323,41189,6,1561,,,0.037898468,,10196707,4039.441,ourworldindata.org
23019,PRT,2020-06-29,457,41646,3,1564,,,0.037554627,,10196707,4084.26,ourworldindata.org
23020,PRT,2020-06-30,266,41912,4,1568,,,0.03741172,,10196707,4110.347,ourworldindata.org
23021,PRT,2020-07-01,229,42141,8,1576,,,0.037398258,,10196707,4132.805,ourworldindata.org
23022,PRT,2020-07-02,313,42454,3,1579,,,0.037193197,,10196707,4163.501,ourworldindata.org
23023,PRT,2020-07-03,328,42782,8,1587,,,0.03709504,,10196707,4195.668,ourworldindata.org
23024,PRT,2020-07-04,374,43156,11,1598,,,0.037028455,,10196707,4232.347,ourworldindata.org
23025,PRT,2020-07-05,413,43569,7,1605,,,0.036838119,,10196707,4272.85,ourworldindata.org
23026,PRT,2020-07-06,328,43897,9,1614,,,0.036767888,,10196707,4305.017,ourworldindata.org
23027,PRT,2020-07-07,232,44129,6,1620,,,0.036710553,,10196707,4327.77,ourworldindata.org
23028,PRT,2020-07-08,287,44416,9,1629,,,0.036675973,,10196707,4355.916,ourworldindata.org
23029,PRT,2020-07-09,443,44859,2,1631,,,0.036358367,,10196707,4399.361,ourworldindata.org
23030,PRT,2020-07-10,418,45277,13,1644,,,0.036309826,,10196707,4440.355,ourworldindata.org
23031,PRT,2020-07-11,402,45679,2,1646,,,0.036034064,,10196707,4479.78,ourworldindata.org
23032,PRT,2020-07-12,542,46221,8,1654,,,0.0357846,,10196707,4532.934,ourworldindata.org
23033,PRT,2020-07-13,291,46512,6,1660,,,0.035689714,,10196707,4561.473,ourworldindata.org
23034,PRT,2020-07-14,306,46818,2,1662,,,0.035499167,,10196707,4591.482,ourworldindata.org
23035,PRT,2020-07-15,233,47051,6,1668,,,0.035450894,,10196707,4614.333,ourworldindata.org
23036,PRT,2020-07-16,375,47426,8,1676,,,0.035339265,,10196707,4651.109,ourworldindata.org
23037,PRT,2020-07-17,339,47765,3,1679,,,0.035151261,,10196707,4684.355,ourworldindata.org
23038,PRT,2020-07-18,312,48077,3,1682,,,0.034985544,,10196707,4714.954,ourworldindata.org
23039,PRT,2020-07-19,313,48390,2,1684,,,0.034800579,,10196707,4745.65,ourworldindata.org
23040,PRT,2020-07-20,246,48636,5,1689,,,0.034727362,,10196707,4769.775,ourworldindata.org
23041,PRI,2020-03-28,64,64,2,2,,,0.03125,,2860840,22.371,ourworldindata.org
23042,PRI,2020-03-29,36,100,1,3,,,0.03,,2860840,34.955,ourworldindata.org
23043,PRI,2020-03-30,27,127,2,5,,,0.039370079,,2860840,44.393,ourworldindata.org
23044,PRI,2020-03-31,47,174,1,6,,,0.034482759,,2860840,60.821,ourworldindata.org
23045,PRI,2020-04-01,65,239,2,8,,,0.033472803,,2860840,83.542,ourworldindata.org
23046,PRI,2020-04-02,47,286,3,11,,,0.038461538,,2860840,99.971,ourworldindata.org
23047,PRI,2020-04-03,30,316,1,12,,,0.037974684,,2860840,110.457,ourworldindata.org
23048,PRI,2020-04-04,62,378,3,15,,,0.03968254,,2860840,132.129,ourworldindata.org
23049,PRI,2020-04-05,74,452,3,18,,,0.039823009,,2860840,157.996,ourworldindata.org
23050,PRI,2020-04-06,23,475,2,20,,,0.042105263,,2860840,166.035,ourworldindata.org
23051,PRI,2020-04-07,38,513,1,21,,,0.040935673,,2860840,179.318,ourworldindata.org
23052,PRI,2020-04-08,60,573,2,23,,,0.040139616,,2860840,200.291,ourworldindata.org
23053,PRI,2020-04-09,47,620,1,24,,,0.038709677,,2860840,216.72,ourworldindata.org
23054,PRI,2020-04-10,63,683,9,33,,,0.048316252,,2860840,238.741,ourworldindata.org
23055,PRI,2020-04-11,42,725,6,39,,,0.053793103,,2860840,253.422,ourworldindata.org
23056,PRI,2020-04-12,63,788,3,42,,,0.053299492,,2860840,275.444,ourworldindata.org
23057,PRI,2020-04-13,109,897,2,44,,,0.049052397,,2860840,313.544,ourworldindata.org
23058,PRI,2020-04-14,6,903,1,45,,,0.049833887,,2860840,315.642,ourworldindata.org
23059,PRI,2020-04-15,20,923,0,45,,,0.048754063,,2860840,322.633,ourworldindata.org
23060,PRI,2020-04-16,51,974,6,51,,,0.052361396,,2860840,340.459,ourworldindata.org
23061,PRI,2020-04-17,69,1043,5,56,,,0.053691275,,2860840,364.578,ourworldindata.org
23062,PRI,2020-04-18,25,1068,2,58,,,0.054307116,,2860840,373.317,ourworldindata.org
23063,PRI,2020-04-19,50,1118,2,60,,,0.053667263,,2860840,390.794,ourworldindata.org
23064,PRI,2020-04-20,95,1213,2,62,,,0.051112943,,2860840,424.001,ourworldindata.org
23065,PRI,2020-04-21,39,1252,1,63,,,0.050319489,,2860840,437.634,ourworldindata.org
23066,PRI,2020-04-22,0,1252,0,63,,,0.050319489,,2860840,437.634,ourworldindata.org
23067,PRI,2020-04-23,0,1252,1,64,,,0.051118211,,2860840,437.634,ourworldindata.org
23068,PRI,2020-04-24,0,1252,5,69,,,0.055111821,,2860840,437.634,ourworldindata.org
23069,PRI,2020-04-25,24,1276,8,77,,,0.060344828,,2860840,446.023,ourworldindata.org
23070,PRI,2020-04-26,31,1307,6,83,,,0.063504208,,2860840,456.859,ourworldindata.org
23071,PRI,2020-04-27,64,1371,1,84,,,0.061269147,,2860840,479.23,ourworldindata.org
23072,PRI,2020-04-28,18,1389,0,84,,,0.060475162,,2860840,485.522,ourworldindata.org
23073,PRI,2020-04-29,11,1400,2,86,,,0.061428571,,2860840,489.367,ourworldindata.org
23074,PRI,2020-04-30,33,1433,0,86,,,0.060013957,,2860840,500.902,ourworldindata.org
23075,PRI,2020-05-01,106,1539,6,92,,,0.059779077,,2860840,537.954,ourworldindata.org
23076,PRI,2020-05-02,36,1575,2,94,,,0.05968254,,2860840,550.538,ourworldindata.org
23077,PRI,2020-05-03,182,1757,1,95,,,0.054069437,,2860840,614.155,ourworldindata.org
23078,PRI,2020-05-04,51,1808,2,97,,,0.053650442,,2860840,631.982,ourworldindata.org
23079,PRI,2020-05-05,35,1843,0,97,,,0.052631579,,2860840,644.216,ourworldindata.org
23080,PRI,2020-05-06,81,1924,2,99,,,0.051455301,,2860840,672.53,ourworldindata.org
23081,PRI,2020-05-07,44,1968,0,99,,,0.050304878,,2860840,687.91,ourworldindata.org
23082,PRI,2020-05-08,63,2031,3,102,,,0.050221566,,2860840,709.931,ourworldindata.org
23083,PRI,2020-05-09,125,2156,5,107,,,0.049628942,,2860840,753.625,ourworldindata.org
23084,PRI,2020-05-10,17,2173,1,108,,,0.049700874,,2860840,759.567,ourworldindata.org
23085,PRI,2020-05-11,25,2198,3,111,,,0.050500455,,2860840,768.306,ourworldindata.org
23086,PRI,2020-05-12,58,2256,2,113,,,0.050088652,,2860840,788.58,ourworldindata.org
23087,PRI,2020-05-13,43,2299,1,114,,,0.049586777,,2860840,803.61,ourworldindata.org
23088,PRI,2020-05-14,30,2329,1,115,,,0.049377415,,2860840,814.097,ourworldindata.org
23089,PRI,2020-05-15,98,2427,2,117,,,0.048207664,,2860840,848.352,ourworldindata.org
23090,PRI,2020-05-16,115,2542,5,122,,,0.047993706,,2860840,888.55,ourworldindata.org
23091,PRI,2020-05-17,47,2589,0,122,,,0.047122441,,2860840,904.979,ourworldindata.org
